수집시간,단지명,구,동,거래유형,층,면적(m2),평,보증금,월세,가격(억),타입,방향,매물ID,URL
2026-09-05 06:39:06,가락금호,송파구,가락동,매매,저,85,25.71,209000,0,20.9,33A,,50287489,https://www.zigbang.com/home/apt/items/50287489
2026-09-05 06:39:06,가락금호,송파구,가락동,매매,13,85,25.71,220000,0,22.0,33A,,50285003,https://www.zigbang.com/home/apt/items/50285003
2026-09-05 06:39:06,가락금호,송파구,가락동,매매,17,84.85,25.67,220000,0,22.0,32B,,49694413,https://www.zigbang.com/home/apt/items/49694413
2026-09-05 06:39:06,가락대림,송파구,가락동,매매,11,120.96,36.59,230000,0,23.0,44,,245523,https://www.zigbang.com/home/apt/items/245523
2026-09-05 06:39:06,가락대림,송파구,가락동,매매,12,120.96,36.59,230000,0,23.0,44,,242752,https://www.zigbang.com/home/apt/items/242752
2026-09-05 06:39:06,가락스타클래스,송파구,가락동,매매,10,84.98,25.71,165000,0,16.5,33D,,50292001,https://www.zigbang.com/home/apt/items/50292001
2026-09-05 06:39:06,가락스타클래스,송파구,가락동,매매,중,84.97,25.7,170000,0,17.0,33C,,50292017,https://www.zigbang.com/home/apt/items/50292017
2026-09-05 06:39:06,가락스타클래스,송파구,가락동,매매,고,84.93,25.69,170000,0,17.0,33B,,50292006,https://www.zigbang.com/home/apt/items/50292006
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,전세,4,59.92,18.13,70000,0,7.0,25,,50284073,https://www.zigbang.com/home/apt/items/50284073
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,전세,저,59.92,18.13,80000,0,8.0,25,,50214726,https://www.zigbang.com/home/apt/items/50214726
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,전세,중,84.69,25.62,82000,0,8.2,33,,50181749,https://www.zigbang.com/home/apt/items/50181749
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,저,59.92,18.13,198000,0,19.8,25,,50214692,https://www.zigbang.com/home/apt/items/50214692
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,4,84.69,25.62,215000,0,21.5,33,,50265427,https://www.zigbang.com/home/apt/items/50265427
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,3,84.69,25.62,215000,0,21.5,33,,50265425,https://www.zigbang.com/home/apt/items/50265425
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,12,84.69,25.62,217000,0,21.7,33,,50265432,https://www.zigbang.com/home/apt/items/50265432
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,6,84.69,25.62,217000,0,21.7,33,,50265431,https://www.zigbang.com/home/apt/items/50265431
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,2,84.69,25.62,217000,0,21.7,33,,50265428,https://www.zigbang.com/home/apt/items/50265428
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,24,84.69,25.62,225000,0,22.5,33,,50189599,https://www.zigbang.com/home/apt/items/50189599
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,저,84.69,25.62,240000,0,24.0,33,,50240857,https://www.zigbang.com/home/apt/items/50240857
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,2,84.69,25.62,240000,0,24.0,33,,207005,https://www.zigbang.com/home/apt/items/207005
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,1,84.69,25.62,245000,0,24.5,33,,192136,https://www.zigbang.com/home/apt/items/192136
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,20,84.69,25.62,270000,0,27.0,33,,253628,https://www.zigbang.com/home/apt/items/253628
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,저,84.69,25.62,270000,0,27.0,33,,49446898,https://www.zigbang.com/home/apt/items/49446898
2026-09-05 06:39:06,가락쌍용1차,송파구,가락동,매매,고,84.69,25.62,275000,0,27.5,33,,49870038,https://www.zigbang.com/home/apt/items/49870038
2026-09-05 06:39:06,가락쌍용2차,송파구,가락동,매매,7,84.42,25.54,200000,0,20.0,33,,242553,https://www.zigbang.com/home/apt/items/242553
2026-09-05 06:39:06,래미안파크팰리스,송파구,가락동,전세,12,114.75,34.71,125000,0,12.5,43,,50291883,https://www.zigbang.com/home/apt/items/50291883
2026-09-05 06:39:06,성원상떼빌,송파구,가락동,매매,중,90.7,27.44,129000,0,12.9,34,,50231918,https://www.zigbang.com/home/apt/items/50231918
