수집시간,단지명,구,동,거래유형,층,면적(m2),평,보증금,월세,가격(억),타입,방향,매물ID,URL
2026-03-17 06:42:44,가락금호,송파구,가락동,매매,7,59.91,18.12,187000,0,18.7,25A,,221924,https://www.zigbang.com/home/apt/items/221924
2026-03-17 06:42:44,가락대림,송파구,가락동,매매,고,59.24,17.92,149000,0,14.9,23,,48342988,https://www.zigbang.com/home/apt/items/48342988
2026-03-17 06:42:44,가락스타클래스,송파구,가락동,매매,저,84.97,25.7,150000,0,15.0,33C,,48349961,https://www.zigbang.com/home/apt/items/48349961
2026-03-17 06:42:44,가락스타클래스,송파구,가락동,매매,고,84.93,25.69,170000,0,17.0,33B,,48349968,https://www.zigbang.com/home/apt/items/48349968
2026-03-17 06:42:44,가락스타클래스,송파구,가락동,매매,고,115.94,35.07,195000,0,19.5,45,,48349972,https://www.zigbang.com/home/apt/items/48349972
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,중,59.92,18.13,179000,0,17.9,25,,48270925,https://www.zigbang.com/home/apt/items/48270925
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,중,59.92,18.13,180000,0,18.0,25,,48270883,https://www.zigbang.com/home/apt/items/48270883
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,고,84.69,25.62,210000,0,21.0,33,,48271000,https://www.zigbang.com/home/apt/items/48271000
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,2,84.69,25.62,240000,0,24.0,33,,207005,https://www.zigbang.com/home/apt/items/207005
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,1,84.69,25.62,240000,0,24.0,33,,192136,https://www.zigbang.com/home/apt/items/192136
2026-03-17 06:42:44,가락쌍용1차,송파구,가락동,매매,16,84.69,25.62,250000,0,25.0,33,,195317,https://www.zigbang.com/home/apt/items/195317
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,월세,9,84.9856,25.71,50000,280,5.0,34A,,48141811,https://www.zigbang.com/home/apt/items/48141811
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,저,59.9523,18.14,83000,0,8.3,24,,47908353,https://www.zigbang.com/home/apt/items/47908353
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,5,59.9523,18.14,85000,0,8.5,24,,47920803,https://www.zigbang.com/home/apt/items/47920803
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,저,74.9753,22.68,100000,0,10.0,30,,48350040,https://www.zigbang.com/home/apt/items/48350040
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,15,84.9273,25.69,105000,0,10.5,34C,,48081799,https://www.zigbang.com/home/apt/items/48081799
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,중,74.9753,22.68,109000,0,10.9,30,,47908414,https://www.zigbang.com/home/apt/items/47908414
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,고,84.9856,25.71,110000,0,11.0,34A,,48350054,https://www.zigbang.com/home/apt/items/48350054
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,고,84.9862,25.71,110000,0,11.0,34B,,48213941,https://www.zigbang.com/home/apt/items/48213941
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,중,84.9856,25.71,120000,0,12.0,34A,,48141770,https://www.zigbang.com/home/apt/items/48141770
2026-03-17 06:42:44,더샵송파루미스타,송파구,가락동,전세,14,99.9989,30.25,140000,0,14.0,40,,48350070,https://www.zigbang.com/home/apt/items/48350070
2026-03-17 06:42:44,래미안파크팰리스,송파구,가락동,전세,11,114.75,34.71,130000,0,13.0,43,,48227216,https://www.zigbang.com/home/apt/items/48227216
2026-03-17 06:42:44,래미안파크팰리스,송파구,가락동,매매,15,59.96,18.14,205000,0,20.5,26,,48349951,https://www.zigbang.com/home/apt/items/48349951
2026-03-17 06:42:44,래미안파크팰리스,송파구,가락동,매매,11,114.75,34.71,260000,0,26.0,43,,48227175,https://www.zigbang.com/home/apt/items/48227175
2026-03-17 06:42:44,미륭,송파구,가락동,매매,9,50,15.12,180000,0,18.0,20,,213942,https://www.zigbang.com/home/apt/items/213942
2026-03-17 06:42:44,송파가락두산위브센티움,송파구,가락동,매매,10,33.1,10.01,27000,0,2.7,14B,,194494,https://www.zigbang.com/home/apt/items/194494
